-318;73;93;1782763767031;world
-451;73;149;1782764710150;world
-346;21;103;1782764528798;world
-345;21;103;1782764527581;world
-346;21;104;1782764529079;world
-345;21;104;1782764528086;world
-346;21;105;1782764529479;world
-451;74;149;1782764710750;world
-345;21;105;1782764528307;world
-439;69;143;1782764654900;world
-448;73;154;1782764706180;world
